event_type,level,trigger,description,file,line
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/resilience/recovery_strategist.py:219,"Recovery strategy selection failed, aborting workflow",src/muxi/formation/resilience/recovery_strategist.py,219
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/server/middleware.py:89,API request failed: {message},src/muxi/formation/server/middleware.py,89
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/formation/workflow/executor.py:118,Error in workflow timeout monitor: {str(e)},src/muxi/formation/workflow/executor.py,118
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/auth/inbound.py:784,Failed to get auth requirements: {str(e)},src/muxi/services/a2a/auth/inbound.py,784
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/auth/inbound.py:825,Failed to list clients: {str(e)},src/muxi/services/a2a/auth/inbound.py,825
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/auth/inbound.py:882,Failed to remove client {client_id}: {str(e)},src/muxi/services/a2a/auth/inbound.py,882
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/card_generator.py:97,Failed to load agent config from {config_path}: {e},src/muxi/services/a2a/card_generator.py,97
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/card_generator.py:600,Failed to generate card for {config_file}: {e},src/muxi/services/a2a/card_generator.py,600
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/card_generator.py:666,Failed to export card for {agent_id}: {e},src/muxi/services/a2a/card_generator.py,666
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/client.py:442,Error closing httpx client: {e},src/muxi/services/a2a/client.py,442
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/discovery.py:146,Failed to start A2A Discovery Service,src/muxi/services/a2a/discovery.py,146
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/discovery.py:195,Failed to stop A2A Discovery Service,src/muxi/services/a2a/discovery.py,195
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/discovery.py:546,A2A formation status query failed,src/muxi/services/a2a/discovery.py,546
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/discovery.py:838,A2A registry loading failed,src/muxi/services/a2a/discovery.py,838
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/discovery.py:909,A2A registry saving failed,src/muxi/services/a2a/discovery.py,909
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/registry_client.py:118,Failed to initialize A2A Registry Client (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,118
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/registry_client.py:156,Failed to close A2A Registry Client (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,156
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/registry_client.py:210,Failed to add registry (SDK) {registry_url}: {str(e)},src/muxi/services/a2a/registry_client.py,210
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/registry_client.py:262,Failed to remove registry (SDK) {registry_url}: {str(e)},src/muxi/services/a2a/registry_client.py,262
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/registry_client.py:530,Failed to check registries with policy: {str(e)},src/muxi/services/a2a/registry_client.py,530
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/registry_client.py:1237,Failed to get registry status (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,1237
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/registry_client.py:1264,Failed to get registered agents (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,1264
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/registry_client.py:1308,Failed to get registry client stats (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,1308
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/server.py:289,Failed to create SDK A2A Formation Server app: {str(e)},src/muxi/services/a2a/server.py,289
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/a2a/server.py:752,Error stopping SDK A2A Formation Server: {str(e)},src/muxi/services/a2a/server.py,752
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/intent/service.py:130,Intent detection failed: {str(e)},src/muxi/services/intent/service.py,130
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/llm/llm.py:289,File security validation failed: {str(e)},src/muxi/services/llm/llm.py,289
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/llm/llm.py:640,NO DESCRIPTION,src/muxi/services/llm/llm.py,640
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/llm/llm.py:1260,NO DESCRIPTION,src/muxi/services/llm/llm.py,1260
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/memory/working.py:1162,Failed to run buffer memory cleanup task,src/muxi/services/memory/working.py,1162
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/multimodal/fusion_engine.py:871,"Multi-modal fusion failed, using fallback",src/muxi/services/multimodal/fusion_engine.py,871
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/manager.py:1339,Failed to compare prompts using LLM: {str(e)},src/muxi/services/scheduler/manager.py,1339
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/parser.py:873,LLM generated invalid cron expression,src/muxi/services/scheduler/parser.py,873
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/parser.py:882,LLM schedule parsing failed: {e},src/muxi/services/scheduler/parser.py,882
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/parser.py:957,Failed to generate exclusion rule: {e},src/muxi/services/scheduler/parser.py,957
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/parser.py:1143,Cron timezone conversion failed: {e},src/muxi/services/scheduler/parser.py,1143
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/rewriter.py:206,LLM prompt rewriting failed: {e},src/muxi/services/scheduler/rewriter.py,206
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/rewriter.py:307,Formation prompt enhancement failed: {e},src/muxi/services/scheduler/rewriter.py,307
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/services/scheduler/service.py:304,Error in scheduler cycle: {e},src/muxi/services/scheduler/service.py,304
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/document.py:68,Document loading failed with error,src/muxi/utils/document.py,68
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/document.py:170,Text chunking failed with error,src/muxi/utils/document.py,170
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/response_converter.py:72,NO DESCRIPTION,src/muxi/utils/response_converter.py,72
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/response_converter.py:181,NO DESCRIPTION,src/muxi/utils/response_converter.py,181
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/response_converter.py:274,Unified response creation failed: {str(e)},src/muxi/utils/response_converter.py,274
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/response_converter.py:345,Error response creation failed: {str(e)},src/muxi/utils/response_converter.py,345
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/run_formation.py:178,Overlord error: {e},src/muxi/utils/run_formation.py,178
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/run_formation.py:207,Unexpected error: {e},src/muxi/utils/run_formation.py,207
ErrorEvents.INTERNAL_ERROR,ERROR,src/muxi/utils/run_formation.py:236,Error stopping formation during cleanup: {e},src/muxi/utils/run_formation.py,236
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:1503,"Planning phase failed, continuing with normal flow: {str(e)}",src/muxi/formation/agents/agent.py,1503
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:3539,Failed to create execution plan: {str(e)},src/muxi/formation/agents/agent.py,3539
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/knowledge/handler.py:1051,Failed to remove cache file,src/muxi/formation/agents/knowledge/handler.py,1051
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:651,Failed to initialize background services: {str(e)},src/muxi/formation/initialization.py,651
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1015,Failed to find relevant SOP: {str(e)},src/muxi/formation/overlord/overlord.py,1015
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1085,SOP indexing failed (will retry on first search): {e},src/muxi/formation/overlord/overlord.py,1085
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2229,Failed to apply persona to response,src/muxi/formation/overlord/overlord.py,2229
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2719,Failed to register collection '{collection_name}': {str(e)},src/muxi/formation/overlord/overlord.py,2719
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3145,Failed to rollback workflow components for agent '{agent_id}',src/muxi/formation/overlord/overlord.py,3145
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3223,Unexpected error updating task decomposer for agent '{agent_id}': {str(e)},src/muxi/formation/overlord/overlord.py,3223
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3263,Unexpected error updating workflow executor for agent '{agent_id}': {str(e)},src/muxi/formation/overlord/overlord.py,3263
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3429,Error stopping scheduler service: {e},src/muxi/formation/overlord/overlord.py,3429
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:5772,Failed to process clarification response: {e},src/muxi/formation/overlord/overlord.py,5772
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:6208,Unified clarification failed: {e},src/muxi/formation/overlord/overlord.py,6208
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:6214,Clarification analysis failed: {e},src/muxi/formation/overlord/overlord.py,6214
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:6527,Failed to analyze request for workflow: {type(e).__name__}: {str(e)},src/muxi/formation/overlord/overlord.py,6527
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:6955,Failed to handle credential error with unified system: {unified_error},src/muxi/formation/overlord/overlord.py,6955
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:9144,Failed to cache credential selection after clarification,src/muxi/formation/overlord/overlord.py,9144
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/llm/llm.py:666,NO DESCRIPTION,src/muxi/services/llm/llm.py,666
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/memory/working.py:812,"Vector search failed in working memory, falling back to recency search",src/muxi/services/memory/working.py,812
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:157,Text content processing failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,157
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:194,Feature extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,194
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:232,Concept extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,232
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:251,Embedding generation failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,251
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:517,Image content processing failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,517
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:539,Image feature extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,539
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:565,Image feature extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,565
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:590,Vision analysis failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,590
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:674,Image content processing failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,674
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:695,Image feature extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,695
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:715,Image feature extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,715
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:735,Audio transcription failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,735
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:971,Cross-modal attention computation failed,src/muxi/services/multimodal/fusion_engine.py,971
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:1019,Fusion quality assessment failed,src/muxi/services/multimodal/fusion_engine.py,1019
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:1115,Unified representation synthesis failed,src/muxi/services/multimodal/fusion_engine.py,1115
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/batch_processor.py:147,Failed to check if job '{job_id}' is due,src/muxi/services/scheduler/batch_processor.py,147
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:120,Failed to initialize LLM for schedule parsing,src/muxi/services/scheduler/parser.py,120
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:265,Intent detection failed for schedule type: {str(e)},src/muxi/services/scheduler/parser.py,265
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:362,Schedule text sanitization failed: {e},src/muxi/services/scheduler/parser.py,362
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:433,LLM job type detection failed: {e},src/muxi/services/scheduler/parser.py,433
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:468,Schedule text sanitization failed: {e},src/muxi/services/scheduler/parser.py,468
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:802,Schedule text sanitization failed: {e},src/muxi/services/scheduler/parser.py,802
ErrorEvents.JSON_PARSE_FAILED,WARNING,src/muxi/formation/artifacts/extractor.py:120,Could not parse text as JSON,src/muxi/formation/artifacts/extractor.py,120
ErrorEvents.JSON_PARSE_FAILED,WARNING,src/muxi/formation/artifacts/extractor.py:146,Could not parse content as JSON,src/muxi/formation/artifacts/extractor.py,146
ErrorEvents.KNOWLEDGE_SEARCH_FAILED,ERROR,src/muxi/formation/agents/agent.py:425,Error in enhanced knowledge search: {str(e)},src/muxi/formation/agents/agent.py,425
ErrorEvents.KNOWLEDGE_SEARCH_FAILED,ERROR,src/muxi/formation/agents/knowledge/handler.py:594,Knowledge search failed,src/muxi/formation/agents/knowledge/handler.py,594
ErrorEvents.KNOWLEDGE_SEARCH_FAILED,ERROR,src/muxi/formation/agents/knowledge/handler.py:1459,Unified search operation failed,src/muxi/formation/agents/knowledge/handler.py,1459
ErrorEvents.KNOWLEDGE_SOURCE_MISSING,WARNING,src/muxi/formation/agents/knowledge/base.py:317,Knowledge source path does not exist,src/muxi/formation/agents/knowledge/base.py,317
ErrorEvents.LLM_INITIALIZATION_FAILED,ERROR,src/muxi/services/memory/long_term.py:209,Failed to create LLM instance for embeddings: {e},src/muxi/services/memory/long_term.py,209
ErrorEvents.LLM_INITIALIZATION_FAILED,WARNING,src/muxi/services/memory/working.py:217,Failed to create LLM instance for embeddings: {e},src/muxi/services/memory/working.py,217
ErrorEvents.LLM_INITIALIZATION_FAILED,WARNING,src/muxi/services/scheduler/rewriter.py:79,Failed to initialize LLM for prompt rewriting,src/muxi/services/scheduler/rewriter.py,79
ErrorEvents.MARKITDOWN_INITIALIZATION_FAILED,WARNING,src/muxi/formation/agents/knowledge/base.py:202,Failed to initialize MarkItDown,src/muxi/formation/agents/knowledge/base.py,202
ErrorEvents.MCP_SERVER_DISCONNECTION_FAILED,WARNING,src/muxi/formation/formation.py:2730,Failed to disconnect MCP servers: {mcp_error},src/muxi/formation/formation.py,2730
ErrorEvents.MCP_SERVER_REGISTRATION_FAILED,ERROR,src/muxi/formation/formation.py:4426,Built-in MCP registration failed: {e},src/muxi/formation/formation.py,4426
ErrorEvents.MCP_SERVER_REGISTRATION_FAILED,WARNING,src/muxi/formation/formation.py:4418,Built-in MCP registration timed out after {timeout} seconds,src/muxi/formation/formation.py,4418
ErrorEvents.MEMORY_CLEAR_FAILED,ERROR,src/muxi/services/memory/memobase.py:480,User memory clear operation failed,src/muxi/services/memory/memobase.py,480
ErrorEvents.MEMORY_CLEAR_FAILED,WARNING,src/muxi/formation/memory/buffer_manager.py:211,Buffer memory clear failed,src/muxi/formation/memory/buffer_manager.py,211
